pathways	pvals	adjP	ctype	pathType	universe	coefType	direction
α4GlcNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
GlcNAc_2C_Sulfatase	1	1	TCGA_LUSC	Functions	genome	purity	up
Sulfatase	1	1	TCGA_LUSC	Functions	genome	purity	up
Glycosylation_Enhancer	1	1	TCGA_LUSC	Functions	genome	purity	up
Glycosylation_Regulator	1	1	TCGA_LUSC	Functions	genome	purity	up
GalNAc4ST	1	1	TCGA_LUSC	Functions	genome	purity	up
GDP-Fuc_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
GlcT	1	1	TCGA_LUSC	Functions	genome	purity	up
CS4ST	1	1	TCGA_LUSC	Functions	genome	purity	up
Kinase	0.243304788488525	1	TCGA_LUSC	Functions	genome	purity	up
Sialidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_LUSC	Functions	genome	purity	up
Other_GlcNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
IdoA_2C_Sulfatase	1	1	TCGA_LUSC	Functions	genome	purity	up
GlcA_IdoA2ST	1	1	TCGA_LUSC	Functions	genome	purity	up
Gal6ST	1	1	TCGA_LUSC	Functions	genome	purity	up
Deacetylase	1	1	TCGA_LUSC	Functions	genome	purity	up
GalNAc6ST	1	1	TCGA_LUSC	Functions	genome	purity	up
α1-2_FucosylT	1	1	TCGA_LUSC	Functions	genome	purity	up
Decarboxylase	1	1	TCGA_LUSC	Functions	genome	purity	up
XylT	1	1	TCGA_LUSC	Functions	genome	purity	up
GlcAT3ST	1	1	TCGA_LUSC	Functions	genome	purity	up
UDP-Gal_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
β3GalNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
α1-6_FucosylT	1	1	TCGA_LUSC	Functions	genome	purity	up
Glucuronidase	1	1	TCGA_LUSC	Functions	genome	purity	up
β4GlcAT	1	1	TCGA_LUSC	Functions	genome	purity	up
Glucosidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Uridylyltransferase	1	1	TCGA_LUSC	Functions	genome	purity	up
Guanylyltransferase	1	1	TCGA_LUSC	Functions	genome	purity	up
GlcNAc_6C_Sulfatase	1	1	TCGA_LUSC	Functions	genome	purity	up
Aminotransferase	1	1	TCGA_LUSC	Functions	genome	purity	up
Acetylesterase	1	1	TCGA_LUSC	Functions	genome	purity	up
Synthase	1	1	TCGA_LUSC	Functions	genome	purity	up
UDP-Xyl_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
UDP-GlcNAc_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
UDP-Glc_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
GDP-Man_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
Oligosaccharyltransferase	1	1	TCGA_LUSC	Functions	genome	purity	up
CMP-Neu5Ac_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
GDP-Man_Synthesis	1	1	TCGA_LUSC	Functions	genome	purity	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_LUSC	Functions	genome	purity	up
Nucleotide_Sugar	1	1	TCGA_LUSC	Functions	genome	purity	up
donor_synthesis	1	1	TCGA_LUSC	Functions	genome	purity	up
Pathway	1	1	TCGA_LUSC	Functions	genome	purity	up
β3GlcNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
α1-4_FucosylT	1	1	TCGA_LUSC	Functions	genome	purity	up
Dehydrogenase	1	1	TCGA_LUSC	Functions	genome	purity	up
α3GalNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
RibitolT	1	1	TCGA_LUSC	Functions	genome	purity	up
Endoglycosidase	1	1	TCGA_LUSC	Functions	genome	purity	up
NAcetylgalactosaminidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Glycosylation_Regulation	1	1	TCGA_LUSC	Functions	genome	purity	up
PAPS_Transporter	1	1	TCGA_LUSC	Functions	genome	purity	up
GalNAc_6C_Sulfatase	1	1	TCGA_LUSC	Functions	genome	purity	up
Cytidylyltransferase	1	1	TCGA_LUSC	Functions	genome	purity	up
Fucosidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Iduronidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Galactosidase	1	1	TCGA_LUSC	Functions	genome	purity	up
Dehydratase	1	1	TCGA_LUSC	Functions	genome	purity	up
β2GlcNAcT	1	1	TCGA_LUSC	Functions	genome	purity	up
Phosphatase	1	1	TCGA_LUSC	Functions	genome	purity	up
NAcetylglucosaminidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Glycosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Glycogene	0.990026680464315	1	TCGA_PRAD	Functions	genome	purity	up
β3GalT	1	1	TCGA_PRAD	Functions	genome	purity	up
GalT	1	1	TCGA_PRAD	Functions	genome	purity	up
Glycosyltransferase	0.928586655943507	1	TCGA_PRAD	Functions	genome	purity	up
Transferase	0.944388711853437	1	TCGA_PRAD	Functions	genome	purity	up
SialylT	1	1	TCGA_PRAD	Functions	genome	purity	up
α2-8_SialylT	1	1	TCGA_PRAD	Functions	genome	purity	up
FucosylT	0.223978337488761	1	TCGA_PRAD	Functions	genome	purity	up
α1-3_FucosylT	0.119067716985593	1	TCGA_PRAD	Functions	genome	purity	up
GlcNAc3ST	1	1	TCGA_PRAD	Functions	genome	purity	up
Sulfotransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
Modifying_Enzyme	0.858462979794872	1	TCGA_PRAD	Functions	genome	purity	up
Acetyltransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
Other_Transferases	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-GlcA_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-GalNAc_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
ManT	1	1	TCGA_PRAD	Functions	genome	purity	up
α2-6_SialylT	1	1	TCGA_PRAD	Functions	genome	purity	up
GalNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
ppGalNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
α2-3_SialylT	1	1	TCGA_PRAD	Functions	genome	purity	up
Gal3ST	1	1	TCGA_PRAD	Functions	genome	purity	up
β3GlcAT	0.183600627693965	1	TCGA_PRAD	Functions	genome	purity	up
GlcAT	0.455971213490137	1	TCGA_PRAD	Functions	genome	purity	up
β4GlcNAcT	0.0964443272202284	1	TCGA_PRAD	Functions	genome	purity	up
GlcNAcT	0.65551635100095	1	TCGA_PRAD	Functions	genome	purity	up
Mannosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
β4GalT	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcNAc6ST	1	1	TCGA_PRAD	Functions	genome	purity	up
β6GlcNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
Glucose_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
Epimerase	1	1	TCGA_PRAD	Functions	genome	purity	up
β4GalNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
α4GlcNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcNAc_2C_Sulfatase	1	1	TCGA_PRAD	Functions	genome	purity	up
Sulfatase	0.141125544738415	1	TCGA_PRAD	Functions	genome	purity	up
Glycosylation_Enhancer	1	1	TCGA_PRAD	Functions	genome	purity	up
Glycosylation_Regulator	1	1	TCGA_PRAD	Functions	genome	purity	up
GalNAc4ST	1	1	TCGA_PRAD	Functions	genome	purity	up
GDP-Fuc_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcT	1	1	TCGA_PRAD	Functions	genome	purity	up
CS4ST	1	1	TCGA_PRAD	Functions	genome	purity	up
Kinase	1	1	TCGA_PRAD	Functions	genome	purity	up
Sialidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_PRAD	Functions	genome	purity	up
Other_GlcNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
IdoA_2C_Sulfatase	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcA_IdoA2ST	1	1	TCGA_PRAD	Functions	genome	purity	up
Gal6ST	1	1	TCGA_PRAD	Functions	genome	purity	up
Deacetylase	1	1	TCGA_PRAD	Functions	genome	purity	up
GalNAc6ST	1	1	TCGA_PRAD	Functions	genome	purity	up
α1-2_FucosylT	1	1	TCGA_PRAD	Functions	genome	purity	up
Decarboxylase	1	1	TCGA_PRAD	Functions	genome	purity	up
XylT	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcAT3ST	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-Gal_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
β3GalNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
α1-6_FucosylT	1	1	TCGA_PRAD	Functions	genome	purity	up
Glucuronidase	1	1	TCGA_PRAD	Functions	genome	purity	up
β4GlcAT	1	1	TCGA_PRAD	Functions	genome	purity	up
Glucosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Uridylyltransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
Guanylyltransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
GlcNAc_6C_Sulfatase	0.073240898360303	1	TCGA_PRAD	Functions	genome	purity	up
Aminotransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
Acetylesterase	1	1	TCGA_PRAD	Functions	genome	purity	up
Synthase	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-Xyl_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-GlcNAc_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
UDP-Glc_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
GDP-Man_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
Oligosaccharyltransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
CMP-Neu5Ac_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
GDP-Man_Synthesis	1	1	TCGA_PRAD	Functions	genome	purity	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_PRAD	Functions	genome	purity	up
Nucleotide_Sugar	1	1	TCGA_PRAD	Functions	genome	purity	up
donor_synthesis	1	1	TCGA_PRAD	Functions	genome	purity	up
Pathway	1	1	TCGA_PRAD	Functions	genome	purity	up
β3GlcNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
α1-4_FucosylT	1	1	TCGA_PRAD	Functions	genome	purity	up
Dehydrogenase	1	1	TCGA_PRAD	Functions	genome	purity	up
α3GalNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
RibitolT	1	1	TCGA_PRAD	Functions	genome	purity	up
Endoglycosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
NAcetylgalactosaminidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Glycosylation_Regulation	1	1	TCGA_PRAD	Functions	genome	purity	up
PAPS_Transporter	1	1	TCGA_PRAD	Functions	genome	purity	up
GalNAc_6C_Sulfatase	1	1	TCGA_PRAD	Functions	genome	purity	up
Cytidylyltransferase	1	1	TCGA_PRAD	Functions	genome	purity	up
Fucosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Iduronidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Galactosidase	1	1	TCGA_PRAD	Functions	genome	purity	up
Dehydratase	1	1	TCGA_PRAD	Functions	genome	purity	up
β2GlcNAcT	1	1	TCGA_PRAD	Functions	genome	purity	up
Phosphatase	1	1	TCGA_PRAD	Functions	genome	purity	up
NAcetylglucosaminidase	1	1	TCGA_READ	Functions	genome	purity	up
Glycosidase	1	1	TCGA_READ	Functions	genome	purity	up
Glycogene	0.443944760132665	1	TCGA_READ	Functions	genome	purity	up
β3GalT	1	1	TCGA_READ	Functions	genome	purity	up
GalT	1	1	TCGA_READ	Functions	genome	purity	up
Glycosyltransferase	0.798169384659036	1	TCGA_READ	Functions	genome	purity	up
Transferase	0.666717300656536	1	TCGA_READ	Functions	genome	purity	up
SialylT	0.397693412933087	1	TCGA_READ	Functions	genome	purity	up
α2-8_SialylT	1	1	TCGA_READ	Functions	genome	purity	up
FucosylT	1	1	TCGA_READ	Functions	genome	purity	up
α1-3_FucosylT	1	1	TCGA_READ	Functions	genome	purity	up
GlcNAc3ST	0.0120751864390302	1	TCGA_READ	Functions	genome	purity	up
Sulfotransferase	0.0565008881709077	1	TCGA_READ	Functions	genome	purity	up
Modifying_Enzyme	0.039832032075326	1	TCGA_READ	Functions	genome	purity	up
Acetyltransferase	1	1	TCGA_READ	Functions	genome	purity	up
Other_Transferases	0.262244916417554	1	TCGA_READ	Functions	genome	purity	up
UDP-GlcA_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
Transporter	1	1	TCGA_READ	Functions	genome	purity	up
UDP-GalNAc_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
ManT	1	1	TCGA_READ	Functions	genome	purity	up
α2-6_SialylT	0.183514106468863	1	TCGA_READ	Functions	genome	purity	up
GalNAcT	0.544340549540372	1	TCGA_READ	Functions	genome	purity	up
ppGalNAcT	0.366357981150642	1	TCGA_READ	Functions	genome	purity	up
α2-3_SialylT	1	1	TCGA_READ	Functions	genome	purity	up
Gal3ST	1	1	TCGA_READ	Functions	genome	purity	up
β3GlcAT	0.183514106468863	1	TCGA_READ	Functions	genome	purity	up
GlcAT	0.455798812349986	1	TCGA_READ	Functions	genome	purity	up
β4GlcNAcT	0.0963964091380453	1	TCGA_READ	Functions	genome	purity	up
GlcNAcT	0.65532601783077	1	TCGA_READ	Functions	genome	purity	up
Mannosidase	1	1	TCGA_READ	Functions	genome	purity	up
β4GalT	1	1	TCGA_READ	Functions	genome	purity	up
GlcNAc6ST	1	1	TCGA_READ	Functions	genome	purity	up
β6GlcNAcT	1	1	TCGA_READ	Functions	genome	purity	up
Glucose_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
Epimerase	1	1	TCGA_READ	Functions	genome	purity	up
β4GalNAcT	1	1	TCGA_READ	Functions	genome	purity	up
α4GlcNAcT	1	1	TCGA_READ	Functions	genome	purity	up
GlcNAc_2C_Sulfatase	1	1	TCGA_READ	Functions	genome	purity	up
Sulfatase	0.141057249839932	1	TCGA_READ	Functions	genome	purity	up
Glycosylation_Enhancer	1	1	TCGA_READ	Functions	genome	purity	up
Glycosylation_Regulator	1	1	TCGA_READ	Functions	genome	purity	up
GalNAc4ST	1	1	TCGA_READ	Functions	genome	purity	up
GDP-Fuc_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
GlcT	1	1	TCGA_READ	Functions	genome	purity	up
CS4ST	0.0732040293750756	1	TCGA_READ	Functions	genome	purity	up
Kinase	0.243303011040411	1	TCGA_READ	Functions	genome	purity	up
Sialidase	1	1	TCGA_READ	Functions	genome	purity	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_READ	Functions	genome	purity	up
Other_GlcNAcT	1	1	TCGA_READ	Functions	genome	purity	up
IdoA_2C_Sulfatase	1	1	TCGA_READ	Functions	genome	purity	up
GlcA_IdoA2ST	1	1	TCGA_READ	Functions	genome	purity	up
Gal6ST	1	1	TCGA_READ	Functions	genome	purity	up
Deacetylase	1	1	TCGA_READ	Functions	genome	purity	up
GalNAc6ST	1	1	TCGA_READ	Functions	genome	purity	up
α1-2_FucosylT	1	1	TCGA_READ	Functions	genome	purity	up
Decarboxylase	1	1	TCGA_READ	Functions	genome	purity	up
XylT	1	1	TCGA_READ	Functions	genome	purity	up
GlcAT3ST	1	1	TCGA_READ	Functions	genome	purity	up
UDP-Gal_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
β3GalNAcT	1	1	TCGA_READ	Functions	genome	purity	up
α1-6_FucosylT	1	1	TCGA_READ	Functions	genome	purity	up
Glucuronidase	1	1	TCGA_READ	Functions	genome	purity	up
β4GlcAT	1	1	TCGA_READ	Functions	genome	purity	up
Glucosidase	1	1	TCGA_READ	Functions	genome	purity	up
Uridylyltransferase	1	1	TCGA_READ	Functions	genome	purity	up
Guanylyltransferase	1	1	TCGA_READ	Functions	genome	purity	up
GlcNAc_6C_Sulfatase	0.0732040293750756	1	TCGA_READ	Functions	genome	purity	up
Aminotransferase	0.0494173677191821	1	TCGA_READ	Functions	genome	purity	up
Acetylesterase	1	1	TCGA_READ	Functions	genome	purity	up
Synthase	1	1	TCGA_READ	Functions	genome	purity	up
UDP-Xyl_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
UDP-GlcNAc_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
UDP-Glc_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
GDP-Man_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
Oligosaccharyltransferase	1	1	TCGA_READ	Functions	genome	purity	up
CMP-Neu5Ac_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
GDP-Man_Synthesis	1	1	TCGA_READ	Functions	genome	purity	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_READ	Functions	genome	purity	up
Nucleotide_Sugar	1	1	TCGA_READ	Functions	genome	purity	up
donor_synthesis	1	1	TCGA_READ	Functions	genome	purity	up
Pathway	1	1	TCGA_READ	Functions	genome	purity	up
β3GlcNAcT	1	1	TCGA_READ	Functions	genome	purity	up
α1-4_FucosylT	1	1	TCGA_READ	Functions	genome	purity	up
Dehydrogenase	1	1	TCGA_READ	Functions	genome	purity	up
α3GalNAcT	1	1	TCGA_READ	Functions	genome	purity	up
RibitolT	1	1	TCGA_READ	Functions	genome	purity	up
Endoglycosidase	1	1	TCGA_READ	Functions	genome	purity	up
NAcetylgalactosaminidase	1	1	TCGA_READ	Functions	genome	purity	up
Glycosylation_Regulation	1	1	TCGA_READ	Functions	genome	purity	up
PAPS_Transporter	1	1	TCGA_READ	Functions	genome	purity	up
GalNAc_6C_Sulfatase	1	1	TCGA_READ	Functions	genome	purity	up
Cytidylyltransferase	1	1	TCGA_READ	Functions	genome	purity	up
Fucosidase	1	1	TCGA_READ	Functions	genome	purity	up
Iduronidase	1	1	TCGA_READ	Functions	genome	purity	up
Galactosidase	1	1	TCGA_READ	Functions	genome	purity	up
Dehydratase	1	1	TCGA_READ	Functions	genome	purity	up
β2GlcNAcT	1	1	TCGA_READ	Functions	genome	purity	up
Phosphatase	1	1	TCGA_READ	Functions	genome	purity	up
NAcetylglucosaminidase	1	1	TCGA_STAD	Functions	genome	purity	up
Glycosidase	1	1	TCGA_STAD	Functions	genome	purity	up
Glycogene	1	1	TCGA_STAD	Functions	genome	purity	up
β3GalT	1	1	TCGA_STAD	Functions	genome	purity	up
GalT	1	1	TCGA_STAD	Functions	genome	purity	up
Glycosyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Transferase	1	1	TCGA_STAD	Functions	genome	purity	up
SialylT	1	1	TCGA_STAD	Functions	genome	purity	up
α2-8_SialylT	1	1	TCGA_STAD	Functions	genome	purity	up
FucosylT	1	1	TCGA_STAD	Functions	genome	purity	up
α1-3_FucosylT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcNAc3ST	1	1	TCGA_STAD	Functions	genome	purity	up
Sulfotransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Modifying_Enzyme	1	1	TCGA_STAD	Functions	genome	purity	up
Acetyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Other_Transferases	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-GlcA_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-GalNAc_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
ManT	1	1	TCGA_STAD	Functions	genome	purity	up
α2-6_SialylT	1	1	TCGA_STAD	Functions	genome	purity	up
GalNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
ppGalNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
α2-3_SialylT	1	1	TCGA_STAD	Functions	genome	purity	up
Gal3ST	1	1	TCGA_STAD	Functions	genome	purity	up
β3GlcAT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcAT	1	1	TCGA_STAD	Functions	genome	purity	up
β4GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
Mannosidase	1	1	TCGA_STAD	Functions	genome	purity	up
β4GalT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcNAc6ST	1	1	TCGA_STAD	Functions	genome	purity	up
β6GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
Glucose_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
Epimerase	1	1	TCGA_STAD	Functions	genome	purity	up
β4GalNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
α4GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcNAc_2C_Sulfatase	1	1	TCGA_STAD	Functions	genome	purity	up
Sulfatase	1	1	TCGA_STAD	Functions	genome	purity	up
Glycosylation_Enhancer	1	1	TCGA_STAD	Functions	genome	purity	up
Glycosylation_Regulator	1	1	TCGA_STAD	Functions	genome	purity	up
GalNAc4ST	1	1	TCGA_STAD	Functions	genome	purity	up
GDP-Fuc_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
GlcT	1	1	TCGA_STAD	Functions	genome	purity	up
CS4ST	1	1	TCGA_STAD	Functions	genome	purity	up
Kinase	1	1	TCGA_STAD	Functions	genome	purity	up
Sialidase	1	1	TCGA_STAD	Functions	genome	purity	up
Putative_or_Inactive_Glycogenes	1	1	TCGA_STAD	Functions	genome	purity	up
Other_GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
IdoA_2C_Sulfatase	1	1	TCGA_STAD	Functions	genome	purity	up
GlcA_IdoA2ST	1	1	TCGA_STAD	Functions	genome	purity	up
Gal6ST	1	1	TCGA_STAD	Functions	genome	purity	up
Deacetylase	1	1	TCGA_STAD	Functions	genome	purity	up
GalNAc6ST	1	1	TCGA_STAD	Functions	genome	purity	up
α1-2_FucosylT	1	1	TCGA_STAD	Functions	genome	purity	up
Decarboxylase	1	1	TCGA_STAD	Functions	genome	purity	up
XylT	1	1	TCGA_STAD	Functions	genome	purity	up
GlcAT3ST	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-Gal_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
β3GalNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
α1-6_FucosylT	1	1	TCGA_STAD	Functions	genome	purity	up
Glucuronidase	1	1	TCGA_STAD	Functions	genome	purity	up
β4GlcAT	1	1	TCGA_STAD	Functions	genome	purity	up
Glucosidase	1	1	TCGA_STAD	Functions	genome	purity	up
Uridylyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Guanylyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
GlcNAc_6C_Sulfatase	1	1	TCGA_STAD	Functions	genome	purity	up
Aminotransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Acetylesterase	1	1	TCGA_STAD	Functions	genome	purity	up
Synthase	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-Xyl_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-GlcNAc_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
UDP-Glc_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
GDP-Man_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
Oligosaccharyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
CMP-Neu5Ac_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
GDP-Man_Synthesis	1	1	TCGA_STAD	Functions	genome	purity	up
Nucleotide_Sugar_Synthesis	1	1	TCGA_STAD	Functions	genome	purity	up
Nucleotide_Sugar	1	1	TCGA_STAD	Functions	genome	purity	up
donor_synthesis	1	1	TCGA_STAD	Functions	genome	purity	up
Pathway	1	1	TCGA_STAD	Functions	genome	purity	up
β3GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
α1-4_FucosylT	1	1	TCGA_STAD	Functions	genome	purity	up
Dehydrogenase	1	1	TCGA_STAD	Functions	genome	purity	up
α3GalNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
RibitolT	1	1	TCGA_STAD	Functions	genome	purity	up
Endoglycosidase	1	1	TCGA_STAD	Functions	genome	purity	up
NAcetylgalactosaminidase	1	1	TCGA_STAD	Functions	genome	purity	up
Glycosylation_Regulation	1	1	TCGA_STAD	Functions	genome	purity	up
PAPS_Transporter	1	1	TCGA_STAD	Functions	genome	purity	up
GalNAc_6C_Sulfatase	1	1	TCGA_STAD	Functions	genome	purity	up
Cytidylyltransferase	1	1	TCGA_STAD	Functions	genome	purity	up
Fucosidase	1	1	TCGA_STAD	Functions	genome	purity	up
Iduronidase	1	1	TCGA_STAD	Functions	genome	purity	up
Galactosidase	1	1	TCGA_STAD	Functions	genome	purity	up
Dehydratase	1	1	TCGA_STAD	Functions	genome	purity	up
β2GlcNAcT	1	1	TCGA_STAD	Functions	genome	purity	up
Phosphatase	1	1	TCGA_STAD	Functions	genome	purity	up
NAcetylglucosaminidase	1	1	TCGA_THCA	Functions	genome	purity	up
Glycosidase	1	1	TCGA_THCA	Functions	genome	purity	up
Glycogene	0.997229177543688	1	TCGA_THCA	Functions	genome	purity	up
β3GalT	1	1	TCGA_THCA	Functions	genome	purity	up
GalT	1	1	TCGA_THCA	Functions	genome	purity	up
Glycosyltransferase	1	1	TCGA_THCA	Functions	genome	purity	up
Transferase	1	1	TCGA_THCA	Functions	genome	purity	up
SialylT	1	1	TCGA_THCA	Functions	genome	purity	up
α2-8_SialylT	1	1	TCGA_THCA	Functions	genome	purity	up
FucosylT	1	1	TCGA_THCA	Functions	genome	purity	up
α1-3_FucosylT	1	1	TCGA_THCA	Functions	genome	purity	up
GlcNAc3ST	0.141146475130213	1	TCGA_THCA	Functions	genome	purity	up
Sulfotransferase	0.577984563541196	1	TCGA_THCA	Functions	genome	purity	up
Modifying_Enzyme	0.847287743413934	1	TCGA_THCA	Functions	genome	purity	up
Acetyltransferase	1	1	TCGA_THCA	Functions	genome	purity	up
Other_Transferases	1	1	TCGA_THCA	Functions	genome	purity	up
UDP-GlcA_Transporter	1	1	TCGA_THCA	Functions	genome	purity	up
Transporter	0.333579341575214	1	TCGA_THCA	Functions	genome	purity	up
UDP-GalNAc_Transporter	1	1	TCGA_THCA	Functions	genome	purity	up
ManT	1	1	TCGA_THCA	Functions	genome	purity	up
α2-6_SialylT	1	1	TCGA_THCA	Functions	genome	purity	up
GalNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
ppGalNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
α2-3_SialylT	1	1	TCGA_THCA	Functions	genome	purity	up
Gal3ST	1	1	TCGA_THCA	Functions	genome	purity	up
β3GlcAT	1	1	TCGA_THCA	Functions	genome	purity	up
GlcAT	1	1	TCGA_THCA	Functions	genome	purity	up
β4GlcNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
GlcNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
Mannosidase	1	1	TCGA_THCA	Functions	genome	purity	up
β4GalT	1	1	TCGA_THCA	Functions	genome	purity	up
GlcNAc6ST	1	1	TCGA_THCA	Functions	genome	purity	up
β6GlcNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
Glucose_Transporter	0.162655730208025	1	TCGA_THCA	Functions	genome	purity	up
Epimerase	1	1	TCGA_THCA	Functions	genome	purity	up
β4GalNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
α4GlcNAcT	1	1	TCGA_THCA	Functions	genome	purity	up
GlcNAc_2C_Sulfatase	1	1	TCGA_THCA	Functions	genome	purity	up
Sulfatase	1	1	TCGA_THCA	Functions	genome	purity	up
